,game_name,game_genres,game_image,game_release_date,game_price,review_text,review_score,language
5633,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,B43 when?,True,english
5634,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,I LOVE DYING!!!!!!!!!!!!!!!!!!!!!!!!!!!!! And if you too then you should buy this game!!!,True,english
5635,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,epic,True,english
5636,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,yeah,True,english
5637,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,"I'm too lazy to write long review so i will say just one thing:
BEST SURVIVAL GAME EVER!",True,english
5638,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,"-played the tutorial
-thought i knew everything
-spawned in a game
-got ripped apart by a horde

10/10",True,english
5639,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,"The one go to game in my library that never gets old. If you like survival games and don't have PZ, get it together...",True,english
5640,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,"the development team of this game is highly incompetent. major updates takes YEARS to come out with constant delays and broken promises. any criticism is met with ""well, this is how we want to do it, though.""

this game will be a future study for poor project managment and egregious scope creep.",False,english
5641,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,"Game is way harder than they make it seem , That's why you'll are not hearing about it because you can't buy the game and expect to have fun its literally impossiple ! The zombie tracking need to be nerfed a lot thats the mane focus! two actually tuning down the map like there's no way I can drive 20 min IRL and find nothing that's just.....Also theh loot I get its a survival game but how do You expect someone to fight 400 aimbot tracking zombies with no weapon or chance of even hiding!",False,english
5642,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,"cant get killed cause im too strong. now im bored of the game
",True,english
5644,Project Zomboid,"Indie, RPG, Simulation, Early Access",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/108600/header.jpg?t=1691508011,2013-11-08,21500.0,only gining a thumbs down because thia game is impossible to play on imac,False,english
5645,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"paid for the pre order, worst gameplay, now missing from my steam game library, check the store and become Free to Play, what a waste of money, is it even possible to get refund from this useless game?",False,english
5646,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,so nice,True,english
5647,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,bad game,False,english
5648,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,rtertre,True,english
5649,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,Nice Updated,True,english
5650,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,Kind of playable after 0.9.1 patch .Still much work to do,True,english
5651,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"This is obviously the worst PES game I've ever played. But it shows that Konami wants to get away from the recycle-old-game-and-stick-a-new-name-on scheme. Some ideas and approaches are very good (more movements without the ball, cross-play, transitionless corners and throw-ins, etc...), but the implementation is very miserable. To be honest, even old functions that have always worked flawlessly are miserable now. In the end, this just shows how hard it actually is to bring a completely new game to market instead of remarketing the same game for full price. I like the approach of putting more effort into the football games, bringing new features and taking risks. It's a shame that PES flopped this year, but since it's free, you shouldn't bitch so much. Kudos to Konami for daring to make this right step. I'll wait for EFootball until it's ready.

Edit.

The updated version of EFootball is not comparable to the beta version which was very criticized. The game runs very smoothly and I hardly had any bugs, the graphics and animations look very realistic especially on high graphics settings. The game dynamics are rarely disturbed by fading to freekicks or throw-ins, the game continues to run while the players are getting the ball ready, which is very good. When there are cut scenes they are well used and hardly interfere. It feels more like watching a game on TV.
The game dynamics have also improved a lot, offensive players move smartly and the defense also makes few mistakes. In order to get a goal situation you have to either trick the opponent to open up passing situations or outplay the opponent with well-directed passes. At the moment, besides the friendly matches and online games, there is only the Dream Team mode, where you create and manage a team online and play against the AI or online games. It is good that you can buy the standard players directly and do not have to pull from ""packs"". These then start at level 0 and you have to level them up to their normal value and then you can go a bit beyond that. Very good I found here the possibility that you can choose the value upgrades yourself and thus can form your perfect player. You can e.g. skill MBappe to be more focused on speed and dribbling to let him play more on the wing or increase the values for finishing and attacking to set him up as a center forward. The choice is up to you. Since Efootball is free, there is a fear that the game will become pay-to-win. So far, however, I have been able to do well with my non-pay-to-win team and have not had the feeling that I had a big disadvantage compared to the other players. The good thing is that Featured players and the ""normal form"" of the same players usually have the same values when they are at the highest level. Featured players just start at a higher value and don't need to level up as long. Also, Featured players often have an alternate focus on skills. Only some legend players that are hard to get are a lot better than the ""normal"" counterparts. I would have been happy if legendaries had been just as good and you only acquired them, for example, if you were a big fan, so as not to break the balance of the game. But so far opponents had only 2-3 legends in the team and the difference was not so big that you have no chance against them.

All in all, I think the game is good, it's fun and brings a lot of new features. But some corners must still be tweaked.",True,english
5652,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"seems come back again w/ v1.0, expecting for full version",True,english
5653,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,Very exciting gameplay. A lot of improvement is needed but I believe that soon we will enjoy the best soccer simulation as (almost ) every year.,True,english
5654,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,don't change control and method on joystick suck. We can't play on old version too.,False,english
5655,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,This is what i get for being loyal...No more football games.,False,english
5656,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,worst waste of time ever,False,english
5657,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,Very bad i dont like play efootball 2022 Now.,True,english
5658,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"The new updates are getting the game experience better, i accept it was a soar start but i am certain will get magical in commung time.",True,english
5659,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"Nice improvement, but still alot of work to bring back a big name of PES",True,english
5660,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,the worst football game ever !,False,english
5661,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"the worst game currently in steam right now don't try to play it u will definitely go to deprerssion.
FIFA 22 is much much better than this shit",False,english
5662,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"despite all glitches and bugs i have to say that this game got a great potential 
i don't know why it gets all that hating 
it may be overwhelming at first and i didn't like it much but after giving it a chance and trying to learn how this game works i can say that it is a really good game and definitely best football sim right now yeah it is better than pes 21 and of course better sim than the arcady as hell fifa 
just give it a chance and try to learn how to play it properly and you may like it",True,english
5663,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,worst,False,english
5664,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,the most stupid version of PES. the control absolute rubbish. too much of impromptu improvement. player movement so sluggish. overall is rubbish.,False,english
5665,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,not as good as Efootball 2021 but it still playable,True,english
5666,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"Afterall now it's playable 
",True,english
5667,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,Absolutely awesome game engine with a few bugs. Just a steep learning curve. Just play and practice and crap arcade games like Fifa will seem so childish.,True,english
5668,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,very gooooooood,True,english
5669,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"Замечательная, шикарная, абсолютно новая версия PES, которая не похожа ни на одну из прежних (играю на ПК, начиная с  PES-2008(!). Очень понравился радикально новый геймплей, прекрасная физика, звуковое оформление. С графикой есть проблемы, но с каждым обновлением становится лучше. Скоро обещают добавить режимы и исправить баги. Посмотрим...",True,english
5670,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,good,True,english
5671,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"I LOVE KONAMI WE 2000 AND PES, THIS GAME NOW VERY BAD.. SUCKSSS",False,english
5672,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"Where is the game???? everything is missing. Bad game play, bad experience. I thought I play PES from last century",False,english
5673,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,bad gameplay,False,english
5674,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,good,True,english
5675,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"It is so bad Efootball 2022, an awful game. Gameplay is a bullshit.......... PES 2021 was great, the best of simulators, then when Konami had hungry of money they released a demo a very bad and weird game -  Efootball 2022 and is a mess. Please solve the problem with gameplay. But I think is impossible. I hope this year to be released Efootball 2023 but with the same gameplay and a FULL game like PES 2021.",False,english
5676,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,Being charged for a work in progress is absurb. Almost zero content.,False,english
5677,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,sumbitch  want a refund.  camt play anything,True,english
5678,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,this game is suck,False,english
5679,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,what kind of game is this,False,english
5680,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"kenapa kaya main PS3??
master liga plis",False,english
5681,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,wrfAsxzZA,False,english
5682,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,badly optimised and lack of content nothing more or less to see here,False,english
5683,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,dewd,True,english
5684,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,noob game!,False,english
5685,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"I have been playing PES over FIFA from the year 2013 and the only thing that made PES gameplay different from FIFA was the the Defending in the Game, and KONAMI managed to ruin that as well. 
Very disappointed with the new eFootball 2022. Did not expect it at all, not just bad Graphics but even the Gameplay is bad compaired to PES 2021.
I will rather purchase the PES 2021 just to enjoy the actual PES experience.
",False,english
5686,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,the most tragic game....they destroyed pes football....,False,english
5687,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"game play is better, graphics need adjustment",True,english
5688,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,".
",True,english
5689,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,not bad,True,english
5690,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,A good game but obviously needs some adjustments so give Konami the time to do so and I'm sure it will soon be the game that we all want to play on.,True,english
5691,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,Everything it so bad.,False,english
5692,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,"Still not satisfied but i got my money back so its okay now.
",True,english
5693,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,trash,False,english
5694,eFootball™,"Simulation, Sports, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1665460/header.jpg?t=1726123478,2021-09-29,0.0,bah,True,english
5695,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,Good game,True,english
5696,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,Crashed twice in not even 30 minutes,False,english
5697,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"Purchased apex coins twice recently, charged me both times and gave me no coins. Trash game",False,english
5698,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,COOL,True,english
5699,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"I used to like this game, then i grew up and stopped hating myself",False,english
5700,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,wasted potential,False,english
5701,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,I love the game. It's truely great. That being said i only play it because a few friends do from time to time. Reasoning for bad review is purely because of the massive amount of cheaters day in and day out that are simply allowed to rage cheat with no consequence. I 100% would not recommend to anyone unless they somehow figure out how to handle the cheating situation which i have no faith in that happening any time soon or ever for that matter.,False,english
5702,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"After maybe 2k hours with 3 accounts, maybe EA should have just let respawn handle the game and step out the office....",False,english
5703,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,h,True,english
5704,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,Game is actually broken now in season 22. This is the absolute worst one that has ever dropped and I seriously might have to uninstall now after playing sense season 0. Download this game right now if you want depression/uncontrollable bursts of anger,False,english
5705,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"Nerfed aim assist to the ground to the point of not existing anymore below sensitivity of 3. M&K will always have an advantage over controller players cause of snap aim, so nerfing their ability to aim is really dumb.",False,english
5706,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,you enjoy your sanity? dont download this game,True,english
5707,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,This used to be my favorite game to play at any time but the devs stopped caring about the players and it just became a money grap pay to win skins pay to win players then when we express what we want in the game the devs are like ok we got you then do the exact opposite and then they are like this is the best season ever just look at the fuckin reviews,False,english
5708,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,Played this trash game developed by trash developers for way too long. I don't think there is a single chance EA and there Shareholders ever learn anything other than the concept of greed while turning a blind eye to the things it destroys.,False,english
5709,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,索嗨游戏，吃屎去吧,False,english
5710,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"I had fun once upon a time, but now it's just silly. Hackers/cheaters everywhere.. Plus super expensive prices for boring content. uninstalled.... back to Titanfall2",False,english
5711,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"1.8k hours on Ea additive to the ones on here, and all i can say is: Ea fucked this game. Their greed is unmatched and all they do is run this game into the ground with it. Also they don’t really care for cheaters.",False,english
5712,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"For several years now, they have made little to no positive changes to the core game itself. The game is plagued by blatant cheaters that never seen to get banned. They are aggressively ramping up monetization despite the continual decline in the quality of the game. The base game itself is one of the best ever (just basic Titanfall stuff) but I would not recommend spending even a single minute playing this game anymore",False,english
5713,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,I don’t like the new battle pass changes.,False,english
5714,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,shame for this game to die because i love play this game with my friends,False,english
5715,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,Truly one of the games of all time.,False,english
5716,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"Fix your server. Ban cheaters. Revert battlepass change. Please, don't kill this game.",False,english
5717,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"2 10 dollar battle passes per season

Titanfall died for this slop",False,english
5718,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"fun game but garbage monetization, EA games can go fuck itself lmao",False,english
5719,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,EA is gonna EA,False,english
5720,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,apex is dead RIP,False,english
5721,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"Money hungry EA, not fixing stuff like cheaters or adding better servers",False,english
5722,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"Played day 1 in 2018 on xbox and picked the game up again in season 7-9. Afterwards I could not stand it any longer with the constant addition of cosmetics and events with no real pheasible gameplay introductions that kept the game fresh and now the game has only proceeded to get greedier over the years and It must be stated that EA is scummy and NO ONE should play this game. Get Titanfall 2 or Find something else, youll thank yourself",False,english
5723,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,new battlepass system killed this game,False,english
5724,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"Stop being so damn greedy, Holy shit. 
Why is it always EA who is the most greedy mfs? Also, the games been out for awhile now and yous still never bothered to fix the God forsaken Audio. THEN, you guys straight up said "" Nah we aint doing Rank Duos"" ? Like Fuckyou too, why listen to your fanbase, right? You guys continue to do everything in your power to ruin this game it seems. 

thats fine ig, Once the szn ends, im done playing.",False,english
5725,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"The game finally received shared account progression after milking all they can with micro transaction. Then when people went to merge their accounts, some lost their accounts permanently. I was one of them so I gave customer support a call to assist and they rudely and irritably told me no dice. Never really had good experiences from their company so honestly can't leave a recommended review.",False,english
5726,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"Instead of fixing the game, they give a worse battle pass as an ""upgrade""
",False,english
5727,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,mom said its my turn on the review bomb,False,english
5728,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"This game is a joke. These people created a super intuitive movement shooter, BY ACCIDENT. It took content creators and its own community to figure the tech out, meanwhile devs are doing everything in their power to ruin the game. Oh, rampant cheaters? Here’s a re-color. Oh, you’ve been playing the game for 2000 hours and don’t have an heirloom cause you refuse to pay these money-grumbling, sadistic, greedy fools. Let’s take away the 500 pack guaranteed heirloom so they have to pay! The new battle pass, more focus on genders than balanced inputs LMAOOOOOO. I’ll continue to go into the firing range when I wanna turn my brain off and do some parkour but that’s about all this shitty “free-to-play” game is worth",False,english
5729,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,40 bucks?? Y'all really putting the pass into battle pass.,False,english
5730,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,good game,True,english
5731,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,great game only smashed 2 controllers after dying to some bullshit.,True,english
5732,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,can't even open the fucking game without it crashing,False,english
5733,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"dogshit, fix ur servers",False,english
5734,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,the game is amazing but the no audio is ass,True,english
5735,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,"wish they made titanfall 3, its a good game for nostalgia i guess but too much of a money grab",False,english
5736,Apex Legends™,"Action, Adventure, Free To Play",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/header.jpg?t=1727104892,2020-11-04,0.0,O_O,True,english
